id,loss
131822,1319.7156982421875
131823,1442.1220703125
131824,3840.08642578125
131825,1226.3988037109375
131826,3107.294677734375
131827,2357.115478515625
131828,911.7930297851562
131829,2907.93017578125
131830,3643.73193359375
131831,2097.77197265625
131832,1734.987548828125
131833,1579.05908203125
131834,1265.74951171875
131835,1730.8897705078125
131836,1307.4384765625
131837,4521.2509765625
131838,1581.294677734375
131839,1138.549560546875
131840,2454.415771484375
131841,2106.206298828125
131842,7187.44970703125
131843,3092.2978515625
131844,5637.93310546875
131845,2483.145263671875
131846,9458.7861328125
131847,908.5492553710938
131848,4074.292236328125
131849,2441.6708984375
131850,1459.4852294921875
131851,993.8483276367188
131852,1333.12939453125
131853,1735.9598388671875
131854,1171.2449951171875
131855,3423.818359375
131856,3289.26416015625
131857,1656.489013671875
131858,13568.3134765625
131859,1223.3050537109375
131860,4418.44580078125
131861,1409.50146484375
131862,2072.96142578125
131863,714.4940795898438
131864,4528.10302734375
131865,1538.25390625
131866,2934.095947265625
131867,1247.997314453125
131868,1525.678466796875
131869,2556.591796875
131870,1498.64111328125
131871,7007.05908203125
131872,1171.9366455078125
131873,3818.907958984375
131874,2201.80859375
131875,1551.2554931640625
131876,2197.216796875
131877,7219.44873046875
131878,2662.122314453125
131879,1032.6181640625
131880,3599.66748046875
131881,1080.7470703125
131882,1467.7554931640625
131883,1591.128173828125
131884,1132.9967041015625
131885,1733.702392578125
131886,1270.068115234375
131887,1240.063232421875
131888,5648.26611328125
131889,12051.25390625
131890,749.1333618164062
131891,1358.359619140625
131892,2053.48486328125
131893,1855.1380615234375
131894,4218.94970703125
131895,2464.745849609375
131896,4425.69091796875
131897,1629.2413330078125
131898,1457.9271240234375
131899,1995.8084716796875
131900,3086.51416015625
131901,4276.48046875
131902,2529.212646484375
131903,3982.12841796875
131904,2955.989013671875
131905,1393.68017578125
131906,2546.834716796875
131907,1474.0411376953125
131908,885.7431640625
131909,1238.7701416015625
131910,3808.02294921875
131911,1749.5693359375
131912,1479.550048828125
131913,1128.703369140625
131914,1623.4398193359375
131915,3301.602783203125
131916,3582.420654296875
131917,1429.6546630859375
131918,2952.14208984375
131919,1304.0252685546875
131920,1093.9090576171875
131921,5409.94384765625
131922,1633.606201171875
131923,4346.7216796875
131924,1937.9796142578125
131925,1827.524169921875
131926,1415.6693115234375
131927,1811.02783203125
131928,3275.272216796875
131929,10845.5546875
131930,8139.26806640625
131931,3076.358154296875
131932,1177.37255859375
131933,4681.47412109375
131934,829.8292846679688
131935,1643.71875
131936,1750.433837890625
131937,2299.650390625
131938,2418.51806640625
131939,1150.6912841796875
131940,1366.9951171875
131941,1889.1240234375
131942,2357.512451171875
131943,1560.7867431640625
131944,1469.373046875
131945,1212.220703125
131946,4615.58056640625
131947,7048.51904296875
131948,3641.522705078125
131949,7612.42578125
131950,2780.05859375
131951,3683.76953125
131952,989.031005859375
131953,1649.4676513671875
131954,1970.42919921875
131955,2184.03759765625
131956,1213.031982421875
131957,1078.145751953125
131958,2690.806884765625
131959,1067.3724365234375
131960,8870.4921875
131961,3501.573974609375
131962,2809.176513671875
131963,3320.219482421875
131964,9785.6845703125
131965,2082.7138671875
131966,1378.7694091796875
131967,2431.443359375
131968,2391.268310546875
131969,2022.5009765625
131970,3335.418212890625
131971,7100.5703125
131972,1517.251220703125
131973,890.2094116210938
131974,1983.0323486328125
131975,1469.26513671875
131976,4824.43603515625
131977,1488.126220703125
131978,1909.603271484375
131979,3106.13916015625
131980,2391.418701171875
131981,1662.839111328125
131982,903.8543701171875
131983,1645.4345703125
131984,3072.962646484375
131985,1913.767333984375
131986,2869.59033203125
131987,2261.6982421875
131988,1357.123046875
131989,1257.5245361328125
131990,1114.168212890625
131991,954.6068115234375
131992,1893.283203125
131993,2300.36865234375
131994,706.8524780273438
131995,2720.783447265625
131996,1434.16650390625
131997,585.9177856445312
131998,1347.6866455078125
131999,4076.75634765625
132000,1488.395263671875
132001,4460.2490234375
132002,1345.1705322265625
132003,2432.483642578125
132004,3516.160400390625
132005,3402.06298828125
132006,1790.0235595703125
132007,1844.572509765625
132008,1836.536865234375
132009,944.6994018554688
132010,2571.40966796875
132011,2897.342041015625
132012,1340.256591796875
132013,1634.3729248046875
132014,1861.86962890625
132015,1998.7198486328125
132016,5202.17138671875
132017,1039.8326416015625
132018,1110.4046630859375
132019,13103.6875
132020,5135.462890625
132021,2183.483642578125
132022,1314.5009765625
132023,1516.704345703125
132024,1512.9056396484375
132025,927.052978515625
132026,1491.11669921875
132027,2500.018310546875
132028,1594.05419921875
132029,1864.659423828125
132030,966.4780883789062
132031,822.7416381835938
132032,3100.0546875
132033,817.7774047851562
132034,2106.4384765625
132035,2848.755615234375
132036,3001.27099609375
132037,887.7757568359375
132038,968.1492309570312
132039,2094.01220703125
132040,1923.5391845703125
132041,2001.7366943359375
132042,1072.509521484375
132043,2216.648193359375
132044,944.5908813476562
132045,1665.4505615234375
132046,1972.46337890625
132047,1321.41015625
132048,964.0018920898438
132049,2961.033935546875
132050,4541.59619140625
132051,968.5957641601562
132052,1008.9039306640625
132053,2733.02978515625
132054,2945.487060546875
132055,3482.926513671875
132056,1502.890380859375
132057,4215.51123046875
132058,6282.20166015625
132059,6235.85791015625
132060,1573.09423828125
132061,745.9885864257812
132062,1756.312255859375
132063,3010.923583984375
132064,2784.82568359375
132065,3376.193115234375
132066,1567.029296875
132067,1128.39501953125
132068,1944.842041015625
132069,1446.2083740234375
132070,1963.172119140625
132071,1283.197998046875
132072,1869.2049560546875
132073,2995.240478515625
132074,4020.094970703125
132075,2011.2872314453125
132076,7533.82666015625
132077,1550.8546142578125
132078,925.7697143554688
132079,2509.835205078125
132080,981.0189208984375
132081,2048.3134765625
132082,4547.55126953125
132083,1515.5960693359375
132084,3105.68896484375
132085,2612.554931640625
132086,8763.427734375
132087,1814.0191650390625
132088,5765.6806640625
132089,2842.86083984375
132090,3838.138427734375
132091,2237.715087890625
132092,2554.60302734375
132093,2808.5576171875
132094,2441.111083984375
132095,2823.528564453125
132096,897.8680419921875
132097,1221.093994140625
132098,1958.5484619140625
132099,1648.8118896484375
132100,2382.7294921875
132101,1513.746337890625
132102,1390.5245361328125
132103,2951.78466796875
132104,2214.783447265625
132105,3932.86865234375
132106,1770.0509033203125
132107,1708.69921875
132108,1787.0513916015625
132109,2705.56005859375
132110,1308.9798583984375
132111,5741.68505859375
132112,1975.40771484375
132113,1348.3043212890625
132114,5325.93310546875
132115,2954.3291015625
132116,1571.9619140625
132117,2646.158203125
132118,1754.408935546875
132119,4760.451171875
132120,4106.646484375
132121,5521.9775390625
132122,1822.662841796875
132123,3711.298828125
132124,2643.275390625
132125,2294.236328125
132126,2322.66748046875
132127,1980.5054931640625
132128,7299.5146484375
132129,3034.06982421875
132130,2060.28466796875
132131,935.8944091796875
132132,1606.0616455078125
132133,1939.249755859375
132134,2561.81103515625
132135,1146.956298828125
132136,801.6034545898438
132137,1224.8284912109375
132138,1595.9456787109375
132139,3174.563232421875
132140,902.0726928710938
132141,3083.824951171875
132142,1629.7191162109375
132143,2379.688720703125
132144,2515.981201171875
132145,1062.4544677734375
132146,2323.099365234375
132147,1433.854736328125
132148,2313.606689453125
132149,1508.1339111328125
132150,2212.8115234375
132151,3162.817138671875
132152,1242.5919189453125
132153,5053.6806640625
132154,1022.6824951171875
132155,3166.858642578125
132156,917.8135986328125
132157,6987.66015625
132158,3716.976806640625
132159,954.1025390625
132160,1154.0360107421875
132161,1456.4832763671875
132162,1508.23095703125
132163,1030.897216796875
132164,1078.3297119140625
132165,1453.284423828125
132166,822.8224487304688
132167,5876.0576171875
132168,2333.12060546875
132169,984.9393310546875
132170,1904.011474609375
132171,976.0543212890625
132172,2413.057861328125
132173,1152.1143798828125
132174,1418.7806396484375
132175,979.1864624023438
132176,1895.86962890625
132177,1721.4307861328125
132178,3734.703857421875
132179,1525.8348388671875
132180,1539.5181884765625
132181,1558.587646484375
132182,2914.64501953125
132183,1153.85986328125
132184,2693.863525390625
132185,2804.078857421875
132186,1601.2724609375
132187,1256.1083984375
132188,2010.510498046875
132189,1338.1141357421875
132190,3572.710693359375
132191,2028.52490234375
132192,2668.436279296875
132193,7822.234375
132194,2170.40625
132195,5013.72119140625
132196,4570.5341796875
132197,980.5872802734375
132198,944.084716796875
132199,1160.82666015625
132200,1965.6019287109375
132201,1841.5072021484375
132202,782.6207275390625
132203,1363.54541015625
132204,3097.365478515625
132205,1624.6649169921875
132206,1867.1319580078125
132207,2302.97314453125
132208,994.778564453125
132209,1867.277099609375
132210,7314.44091796875
132211,3625.11572265625
132212,968.4761352539062
132213,1774.801513671875
132214,3159.654541015625
132215,3454.952392578125
132216,2950.22119140625
132217,1280.666748046875
132218,1619.23486328125
132219,932.9091796875
132220,2042.5191650390625
132221,1276.0687255859375
132222,1518.70458984375
132223,5904.80224609375
132224,1186.0084228515625
132225,866.95947265625
132226,3731.990966796875
132227,1090.2320556640625
132228,856.1990966796875
132229,521.1394653320312
132230,1861.384033203125
132231,1929.34375
132232,3311.245361328125
132233,1638.6578369140625
132234,2544.531982421875
132235,1231.74609375
132236,2563.989990234375
132237,6540.09228515625
132238,4854.50927734375
132239,2765.18115234375
132240,2573.671630859375
132241,2451.019287109375
132242,3358.921630859375
132243,1239.79541015625
132244,3186.823974609375
132245,1130.7088623046875
132246,1596.1016845703125
132247,1399.5206298828125
132248,3179.05322265625
132249,2205.74609375
132250,1361.793701171875
132251,1257.7962646484375
132252,2019.8206787109375
132253,2093.25048828125
132254,1261.236328125
132255,10765.9169921875
132256,2453.896240234375
132257,956.927001953125
132258,5117.515625
132259,3038.775390625
132260,1569.8675537109375
132261,1071.3446044921875
132262,2044.6590576171875
132263,4334.51416015625
132264,2304.21435546875
132265,1270.03662109375
132266,5671.9033203125
132267,1055.0770263671875
132268,1187.2164306640625
132269,1556.0093994140625
132270,978.7919921875
132271,856.4032592773438
132272,2317.55517578125
132273,1593.0572509765625
132274,1598.31103515625
132275,1653.5208740234375
132276,5564.58642578125
132277,2942.1181640625
132278,6673.34033203125
132279,8997.3623046875
132280,2790.713134765625
132281,2437.137939453125
132282,7776.55712890625
132283,2631.6611328125
132284,5155.72998046875
132285,1535.6016845703125
132286,971.8114624023438
132287,7105.15625
132288,1338.3470458984375
132289,1914.4307861328125
132290,1276.828369140625
132291,13185.8974609375
132292,2351.0068359375
132293,2699.324462890625
132294,3515.5771484375
132295,896.3216552734375
132296,1546.5626220703125
132297,2077.100341796875
132298,2252.72607421875
132299,799.809326171875
132300,1189.32763671875
132301,2380.612548828125
132302,2567.142578125
132303,3106.607177734375
132304,4386.244140625
132305,1002.611328125
132306,2741.750244140625
132307,2297.704833984375
132308,3714.528076171875
132309,1100.1275634765625
132310,1628.07568359375
132311,9947.5439453125
132312,3969.941650390625
132313,1653.085693359375
132314,2229.027099609375
132315,1689.8458251953125
132316,2303.60791015625
132317,5683.111328125
132318,1395.8250732421875
132319,1912.20654296875
132320,1334.589111328125
132321,1631.0416259765625
132322,3794.450439453125
132323,2602.256591796875
132324,1984.1910400390625
132325,2639.836669921875
132326,4247.75146484375
132327,1770.1429443359375
132328,962.0410766601562
132329,1403.407958984375
132330,972.539306640625
132331,2207.604248046875
